 
****************************************
Report : cell
Design : CORDIC_top
Version: J-2014.09-SP2
Date   : Tue Jun  6 09:56:53 2017
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
   mo - map_only
    n - noncombinational
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
--------------------------------------------------------------------------------
U489                      INV3            c35_CORELIB_TYP 36.400002 
U490                      NAND41          c35_CORELIB_TYP 91.000000 
U491                      INV3            c35_CORELIB_TYP 36.400002 
U492                      AOI211          c35_CORELIB_TYP 72.800003 
U493                      NOR21           c35_CORELIB_TYP 54.599998 
U494                      INV3            c35_CORELIB_TYP 36.400002 
U495                      NOR21           c35_CORELIB_TYP 54.599998 
U496                      INV3            c35_CORELIB_TYP 36.400002 
U497                      NOR21           c35_CORELIB_TYP 54.599998 
U498                      INV3            c35_CORELIB_TYP 36.400002 
U499                      NOR21           c35_CORELIB_TYP 54.599998 
U500                      INV3            c35_CORELIB_TYP 36.400002 
U501                      NOR21           c35_CORELIB_TYP 54.599998 
U502                      INV3            c35_CORELIB_TYP 36.400002 
U503                      NOR21           c35_CORELIB_TYP 54.599998 
U504                      INV3            c35_CORELIB_TYP 36.400002 
U505                      NOR21           c35_CORELIB_TYP 54.599998 
U506                      INV3            c35_CORELIB_TYP 36.400002 
U507                      NOR21           c35_CORELIB_TYP 54.599998 
U508                      INV3            c35_CORELIB_TYP 36.400002 
U509                      INV3            c35_CORELIB_TYP 36.400002 
U510                      NOR21           c35_CORELIB_TYP 54.599998 
U511                      INV3            c35_CORELIB_TYP 36.400002 
U512                      NOR21           c35_CORELIB_TYP 54.599998 
U513                      INV3            c35_CORELIB_TYP 36.400002 
U514                      NOR21           c35_CORELIB_TYP 54.599998 
U515                      INV3            c35_CORELIB_TYP 36.400002 
U516                      NOR21           c35_CORELIB_TYP 54.599998 
U517                      NOR21           c35_CORELIB_TYP 54.599998 
U518                      NOR21           c35_CORELIB_TYP 54.599998 
U519                      INV3            c35_CORELIB_TYP 36.400002 
U520                      OAI222          c35_CORELIB_TYP 91.000000 
U521                      OAI222          c35_CORELIB_TYP 91.000000 
U522                      OAI212          c35_CORELIB_TYP 72.800003 
U523                      OAI212          c35_CORELIB_TYP 72.800003 
U524                      OAI212          c35_CORELIB_TYP 72.800003 
U525                      OAI212          c35_CORELIB_TYP 72.800003 
U526                      OAI212          c35_CORELIB_TYP 72.800003 
U527                      OAI212          c35_CORELIB_TYP 72.800003 
U528                      OAI222          c35_CORELIB_TYP 91.000000 
U529                      OAI222          c35_CORELIB_TYP 91.000000 
U530                      OAI212          c35_CORELIB_TYP 72.800003 
U531                      OAI212          c35_CORELIB_TYP 72.800003 
U532                      OAI212          c35_CORELIB_TYP 72.800003 
U533                      OAI212          c35_CORELIB_TYP 72.800003 
cell1/r68/U1_1            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/r68/U1_2            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/r68/U1_3            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/r68/U1_4            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/r68/U1_5            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/r68/U1_6            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/r68/U1_7            ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_6         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_66/U2_7         XOR31           c35_CORELIB_TYP 200.199997
                                                                    mo
cell1/sub_69/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_69/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_69/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_69/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_69/U2_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_69/U2_6         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell1/sub_69/U2_7         XOR31           c35_CORELIB_TYP 200.199997
                                                                    mo
cell1/x_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/x_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/y_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell1/z_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/add_65/U1_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_65/U1_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_65/U1_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_65/U1_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_65/U1_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_65/U1_6         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_70/U1_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_70/U1_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_70/U1_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_70/U1_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_70/U1_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/add_70/U1_6         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_66/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_66/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_66/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_66/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_66/U2_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_66/U2_6         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_69/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_69/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_69/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_69/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_69/U2_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/sub_69/U2_6         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell2/x_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/x_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/y_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell2/z_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/add_65/U1_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_65/U1_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_65/U1_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_65/U1_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_65/U1_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_70/U1_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_70/U1_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_70/U1_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_70/U1_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/add_70/U1_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_66/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_66/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_66/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_66/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_66/U2_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_69/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_69/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_69/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_69/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/sub_69/U2_5         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell3/x_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/x_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/y_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell3/z_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/add_65/U1_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/add_70/U1_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/add_70/U1_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/add_70/U1_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/add_70/U1_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/sub_66/U2_1         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/sub_66/U2_2         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/sub_66/U2_3         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/sub_66/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/sub_69/U2_4         ADD32           c35_CORELIB_TYP 273.000000
                                                                    mo, r
cell4/x_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/x_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/x_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/x_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/y_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell4/z_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/y_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell5/z_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/add_64/U1_1_1       ADD22           c35_CORELIB_TYP 145.600006
                                                                    mo, r
cell6/add_64/U1_1_2       ADD22           c35_CORELIB_TYP 145.600006
                                                                    mo, r
cell6/add_64/U1_1_3       ADD22           c35_CORELIB_TYP 145.600006
                                                                    mo, r
cell6/add_64/U1_1_4       ADD22           c35_CORELIB_TYP 145.600006
                                                                    mo, r
cell6/add_64/U1_1_5       ADD22           c35_CORELIB_TYP 145.600006
                                                                    mo, r
cell6/add_64/U1_1_6       ADD22           c35_CORELIB_TYP 145.600006
                                                                    mo, r
cell6/z_out_reg[0]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[1]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[2]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[3]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[4]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[5]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[6]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
cell6/z_out_reg[7]        DF3             c35_CORELIB_TYP 273.000000
                                                                    n
--------------------------------------------------------------------------------
Total 722 cells                                           86541.000160
1
